"AID,A,10","AISTITLE,L,1","HEADING1,A,40","HEADING2,A,40","ASECONDID,A,10","AFREE,A,40","ACAT,A,3","AINTCAT,A,10","ACATCOMM,A,1","ADBCD,A,1","AISCOST,L,1","AVATTYPE,A,1","AVATENAT1,A,3","AVATENAT2,A,3","AVATECMP,N,8","AVATNNAT1,A,3","AVATNNAT2,A,3","AVATNCMP,N,8","AVATINAT1,A,3","AVATINAT2,A,3","AVATICMP,N,8","AISSUMMARY,L,1","AISSTATUS,L,1","AISREADONL,L,1","AISSECRET,L,1","VTRAVFA,L,1","AISMATCH,L,1","DEPACC,A,10","PROVACC,A,10","HISINTRASTAT,L,1","AMATCHNO,I,4","ABALANCE,A,10","AREM,A,35","AVATCAS,L,1","ACCTSECONDID,L,1","AMEMO,M,11","CREATEDATE,@,8","MODIFYDATE,@,8","AUTHOR,A,10","PRCNDCHARGES,N,8","PRCPRIVATE,N,8","COSTRDEP,L,1","COST_DEP,A,8","COSTRPROD,L,1","COST_PROD,A,10","COSTRPROJ,L,1","COST_PROJ,A,8","TYPENDCHARGES,A,3","CREATEDBY,A,10","CREATEDON,@,8","MODIFIEDBY,A,10","MODIFIEDON,@,8","TRFTSTATUS,A,3","STATIONID,A,3","AFIXTYPE,A,10","ASLEEPING,L,1","DISCADVNOT,L,1"
72,1,PRODUCTION IMMOBILISEE,,,,,,,,0,,,,,,,,,,,0,0,1,0,0,0,,,0,,INCOME,,0,0,,1998-12-26 14:06:24,1998-12-26 14:06:24,NEURAY,,,0,,0,,0,,,,,SCHILS,2007-03-02 10:26:01,M,,,0,0
74,1,AUTRES PRODUITS D'EXPLOITATION,,,,,,,,0,,,,,,,,,,,0,0,1,0,0,0,,,0,,INCOME,,0,0,,1998-12-26 14:06:24,1998-12-26 14:06:24,NEURAY,,,0,,0,,0,,,,,SCHILS,2007-03-02 10:26:01,M,,,0,0
740021,0,SPONSORS MANIFESTATIONS PROJETS,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,49,,,0,0,,2004-02-12 13:39:21,2004-02-12 13:39:35,SCHILS,,,1,,1,,1,,,,,SCHILS,2008-05-19 16:34:46,M,,,0,0
740022,0,SPONSORING RECONVERST. IND. v 740021,,,,,,,,1,,,,,,,,,,,0,0,1,0,0,1,,,0,2,,,0,0,,2004-03-11 10:35:41,2004-06-16 10:19:56,SCHILS,,,1,,1,,1,,,,,SCHILS,2008-05-19 16:34:46,M,,,0,0
740200,0,FEDER,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,4,INCOME,,0,0,,,,,,,1,,1,,1,,,SCHILS,2004-08-26 15:21:52,SCHILS,2008-05-19 16:34:46,A,000,,0,0
740210,0,123 GO,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,3,INCOME,,0,0,,,,,,,1,GECCI,1,NFIN,1,NFIN,,SCHILS,2004-09-09 11:34:02,SCHILS,2008-05-19 16:34:46,A,000,,0,0
740220,0,PLATO 2004/2005,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,6,INCOME,,0,0,,,,,,,1,FORMAT,1,PLATO,1,NFIN,,SCHILS,2004-08-26 15:22:07,SCHILS,2008-05-19 16:34:46,A,000,,0,0
740230,0,EUREGIO,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,3,INCOME,,0,0,,,,,,,1,RI,1,NFIN,1,IREG,,SCHILS,2004-08-26 15:22:21,SCHILS,2008-05-19 16:34:46,A,000,,0,0
740240,0,SIE,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,2,INCOME,,0,0,,,,,,,1,RI,1,NFIN,1,SIE,,SCHILS,2004-08-26 15:22:27,SCHILS,2008-05-19 16:34:46,A,000,,0,0
740242,0,SWAP,,,,,,,,1,,,,,,,,,,,0,0,1,0,0,1,,,0,2,,,0,0,,,,,,,1,RI,1,SWAP,1,NFIN,,SCHILS,2004-08-30 18:11:42,SCHILS,2008-05-19 16:34:46,A,000,,0,0
740900,0,SUBVENTION FORET,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,4,,,0,0,,,,,,,1,ENVIRO,1,NFIN,1,FORET,,NEURAY,2004-11-26 09:27:08,SCHILS,2008-05-19 16:34:46,A,000,,0,0
740910,0,SUBVENTION ENERGY POOLING (DARRAS),,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,3,INCOME,,0,0,,,,,,,1,ENVIRO,1,NFIN,1,ENERGY,,NEURAY,2004-11-26 10:04:20,SCHILS,2008-05-19 16:34:46,A,000,,0,0
743000,0,RECUPERATON SINISTRES VOITURES,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,,,0,,,,0,0,,2004-02-12 13:39:48,2004-02-12 13:39:57,SCHILS,,,1,,1,NFIN,1,NFIN,,,,SCHILS,2008-05-19 16:34:46,M,,,0,0
743100,0,RECUPERATION AUTRES SINISTRES,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,,,0,,,,0,0,,2004-02-12 13:39:57,2004-02-12 13:40:09,SCHILS,,,1,,1,NFIN,1,NFIN,,,,SCHILS,2008-05-19 16:34:46,M,,,0,0
743400,0,Dispense PP marchand,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,,,0,1,INCOME,,0,0,,,,,,,1,,1,,1,,,SCHILS,2008-02-08 09:53:49,SCHILS,2008-05-19 16:34:46,A,000,,0,0
744000,0,AMENDES,,,,,DEFAULT,,,1,,,,,,,,,,,0,0,0,0,0,0,,,0,,,,0,0,,2004-02-20 11:44:54,2004-02-20 11:44:58,SCHILS,,,1,,1,NFIN,1,NFIN,,,,SCHILS,2008-05-19 16:34:46,M,,,0,0
748000,0,Réalisation immobilisé (vente immob),,,,,,,,1,,,,,,,,,,,0,0,0,0,0,0,,,0,1,INCOME,,0,0,,,,,,,1,,1,,1,,,SCHILS,2007-02-19 16:33:16,SCHILS,2008-05-19 16:34:46,A,000,,0,0
75,1,PROD. DES IMMOB. FINANCIERES,,,,,,,,0,,,,,,,,,,,0,0,1,0,0,0,,,0,,INCOME,,0,0,,1998-12-26 14:06:24,1998-12-26 14:06:24,NEURAY,,,0,,0,,0,,,,,SCHILS,2007-03-02 10:26:01,M,,,0,0
750100,0,Intérêts,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,,,,0,0,,2004-04-19 12:01:43,2004-04-19 12:02:00,SCHILS,,,1,ADM,1,NFIN,1,NFIN,,,,SCHILS,2008-05-19 16:34:46,M,,,0,0
753000,0,DIFFERENCES DE PAIEMENT (+),,,,,DEFAULT,,,1,,,,,,,,,,,0,0,0,0,0,0,,,0,,,,0,0,,2004-02-12 13:40:30,2004-02-20 11:47:19,SCHILS,,,1,ADM,1,NFIN,1,NFIN,,,,SCHILS,2008-05-19 16:34:46,M,,,0,0
754000,0,DIFFERENCES DE CHANGE (+,,,,,DEFAULT,,,1,,,,,,,,,,,0,0,0,0,0,0,,,0,,,,0,0,,2004-02-12 13:40:37,2004-02-20 11:48:34,SCHILS,,,1,ADM,1,NFIN,1,NFIN,,,,SCHILS,2008-05-19 16:34:46,M,,,0,0
755000,0,INTERETS DE RETARD (+),,,,,DEFAULT,,,1,,,,,,,,,,,0,0,0,0,0,0,,,0,,,,0,0,,2004-02-20 11:45:19,2004-02-20 11:48:11,SCHILS,,,1,ADM,1,NFIN,1,NFIN,,,,SCHILS,2008-05-19 16:34:46,M,,,0,0
757000,0,ESCOMPTES (+),,,,,DEFAULT,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,,,,0,0,,2004-02-12 13:40:49,2004-02-20 11:48:37,SCHILS,,,1,ADM,1,NFIN,1,NFIN,,,,SCHILS,2008-05-19 16:34:46,M,,,0,0
76,1,PRODUITS EXCEPTIONNELS,,,,,,,,0,,,,,,,,,,,0,0,1,0,0,0,,,0,,,,0,0,,2004-02-12 13:41:14,2004-02-12 13:41:24,SCHILS,,,0,,0,,0,,,,,SCHILS,2007-03-02 10:26:01,M,,,0,0
760000,0,PRODUITS EXCEPTIONNELES,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,6,,,0,0,,2004-02-12 13:41:24,2004-02-12 13:41:32,SCHILS,,,1,,1,,1,,,,,SCHILS,2008-05-19 16:34:46,M,,,0,0
763000,0,Plus value réalisation immobilisés,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,2,INCOME,,0,0,,,,,,,1,,1,,1,,,SCHILS,2007-01-30 11:25:25,SCHILS,2008-05-19 16:34:46,A,000,,0,0
765000,0,PRODUITS EXERCICES ANTERIEURS,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,2,,,0,0,,2004-02-12 13:41:32,2004-02-12 13:41:46,SCHILS,,,1,,1,,1,,,,,SCHILS,2008-05-19 16:34:46,M,,,0,0
766000,0,Autres Pdts exceptionnels,,,,,,,,1,,,,,,,,,,,0,0,0,0,0,1,,,0,,,,0,0,,2004-02-12 13:41:46,2004-02-12 13:41:57,SCHILS,,,1,,1,,1,,,,,SCHILS,2008-05-19 16:34:46,M,,,0,0
77,1,REPRISE PROVISIONS,,,,,,,,0,,,,,,,,,,,0,0,1,0,0,0,,,0,,,,0,0,,2004-02-12 13:42:07,2004-02-12 13:42:16,SCHILS,,,0,,0,,0,,,,,SCHILS,2007-03-02 10:26:01,M,,,0,0
770000,0,REPRISES DE PROVISIONS,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,,,0,,,,0,0,,2004-02-12 13:42:16,2004-02-12 13:42:29,SCHILS,,,0,,0,,0,,,,,SCHILS,2007-03-02 10:26:01,M,,,0,0
79,1,AFFECTATION AUX RESULTATS,,,,,,,,0,,,,,,,,,,,0,0,1,0,0,0,,,0,,INCOME,,0,0,,1998-12-26 14:06:24,1998-12-26 14:06:24,NEURAY,,,0,,0,,0,,,,,SCHILS,2007-03-02 10:26:01,M,,,0,0
90,1,COMPTE D'ATTENTE,,,,,,,,0,,,,,,,,,,,0,0,1,0,0,0,,,0,,,,0,0,,2004-02-12 13:43:26,2004-02-12 13:43:34,SCHILS,,,0,,0,,0,,,,,SCHILS,2007-03-02 10:26:01,M,,,0,0
999999,0,COMPTE D'ATTENTE ORDINATEUR,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,,,0,,,,0,0,,2004-02-12 13:43:34,2004-02-12 13:43:48,SCHILS,,,0,,0,,0,,,,,SCHILS,2007-03-02 10:26:01,M,,,0,0
